date;product_name;sum_sales
06/11/24;Jeruk 1/2kg;9
07/11/24;Jeruk 1/2kg;9
08/11/24;Jeruk 1/2kg;8
09/11/24;Jeruk 1/2kg;17
10/11/24;Jeruk 1/2kg;8
11/11/24;Jeruk 1/2kg;8
12/11/24;Jeruk 1/2kg;13
13/11/24;Jeruk 1/2kg;12
14/11/24;Jeruk 1/2kg;6
15/11/24;Jeruk 1/2kg;17
16/11/24;Jeruk 1/2kg;15
17/11/24;Jeruk 1/2kg;15
18/11/24;Jeruk 1/2kg;11
19/11/24;Jeruk 1/2kg;18
20/11/24;Jeruk 1/2kg;7
21/11/24;Jeruk 1/2kg;13
22/11/24;Jeruk 1/2kg;12
23/11/24;Jeruk 1/2kg;15
24/11/24;Jeruk 1/2kg;11
25/11/24;Jeruk 1/2kg;6
26/11/24;Jeruk 1/2kg;12
27/11/24;Jeruk 1/2kg;4
28/11/24;Jeruk 1/2kg;8
29/11/24;Jeruk 1/2kg;10
30/11/24;Jeruk 1/2kg;6
01/12/24;Jeruk 1/2kg;11
02/12/24;Jeruk 1/2kg;6
03/12/24;Jeruk 1/2kg;18
04/12/24;Jeruk 1/2kg;10
05/12/24;Jeruk 1/2kg;16
06/12/24;Jeruk 1/2kg;14
07/12/24;Jeruk 1/2kg;9
08/12/24;Jeruk 1/2kg;9
09/12/24;Jeruk 1/2kg;9
10/12/24;Jeruk 1/2kg;18
11/12/24;Jeruk 1/2kg;14
12/12/24;Jeruk 1/2kg;5
13/12/24;Jeruk 1/2kg;5
14/12/24;Jeruk 1/2kg;5
15/12/24;Jeruk 1/2kg;11
16/12/24;Jeruk 1/2kg;5
17/12/24;Jeruk 1/2kg;12
18/12/24;Jeruk 1/2kg;7
19/12/24;Jeruk 1/2kg;5
20/12/24;Jeruk 1/2kg;14
21/12/24;Jeruk 1/2kg;6
22/12/24;Jeruk 1/2kg;6
23/12/24;Jeruk 1/2kg;1
24/12/24;Jeruk 1/2kg;7
25/12/24;Jeruk 1/2kg;9
26/12/24;Jeruk 1/2kg;2
27/12/24;Jeruk 1/2kg;6
28/12/24;Jeruk 1/2kg;6
29/12/24;Jeruk 1/2kg;5
30/12/24;Jeruk 1/2kg;13
31/12/24;Jeruk 1/2kg;15
