date;product_name;sum_sales
13/04/24;Jeruk 1/2kg;0
14/04/24;Jeruk 1/2kg;0
15/04/24;Jeruk 1/2kg;1
16/04/24;Jeruk 1/2kg;1
17/04/24;Jeruk 1/2kg;10
18/04/24;Jeruk 1/2kg;1
19/04/24;Jeruk 1/2kg;1
20/04/24;Jeruk 1/2kg;5
21/04/24;Jeruk 1/2kg;2
22/04/24;Jeruk 1/2kg;7
23/04/24;Jeruk 1/2kg;0
24/04/24;Jeruk 1/2kg;0
25/04/24;Jeruk 1/2kg;0
26/04/24;Jeruk 1/2kg;0
27/04/24;Jeruk 1/2kg;0
28/04/24;Jeruk 1/2kg;0
29/04/24;Jeruk 1/2kg;0
30/04/24;Jeruk 1/2kg;6
01/05/24;Jeruk 1/2kg;15
02/05/24;Jeruk 1/2kg;11
03/05/24;Jeruk 1/2kg;2
04/05/24;Jeruk 1/2kg;0
05/05/24;Jeruk 1/2kg;7
06/05/24;Jeruk 1/2kg;2
07/05/24;Jeruk 1/2kg;1
08/05/24;Jeruk 1/2kg;3
09/05/24;Jeruk 1/2kg;1
10/05/24;Jeruk 1/2kg;1
11/05/24;Jeruk 1/2kg;0
12/05/24;Jeruk 1/2kg;0
13/05/24;Jeruk 1/2kg;2
14/05/24;Jeruk 1/2kg;0
15/05/24;Jeruk 1/2kg;0
16/05/24;Jeruk 1/2kg;11
17/05/24;Jeruk 1/2kg;0
18/05/24;Jeruk 1/2kg;6
19/05/24;Jeruk 1/2kg;0
20/05/24;Jeruk 1/2kg;5
21/05/24;Jeruk 1/2kg;0
22/05/24;Jeruk 1/2kg;5
23/05/24;Jeruk 1/2kg;6
24/05/24;Jeruk 1/2kg;0
25/05/24;Jeruk 1/2kg;16
26/05/24;Jeruk 1/2kg;0
27/05/24;Jeruk 1/2kg;1
28/05/24;Jeruk 1/2kg;0
29/05/24;Jeruk 1/2kg;0
30/05/24;Jeruk 1/2kg;0
31/05/24;Jeruk 1/2kg;2
01/06/24;Jeruk 1/2kg;1
02/06/24;Jeruk 1/2kg;3
03/06/24;Jeruk 1/2kg;10
04/06/24;Jeruk 1/2kg;0
05/06/24;Jeruk 1/2kg;0
06/06/24;Jeruk 1/2kg;0
07/06/24;Jeruk 1/2kg;5
08/06/24;Jeruk 1/2kg;0
09/06/24;Jeruk 1/2kg;1
10/06/24;Jeruk 1/2kg;8
11/06/24;Jeruk 1/2kg;0
12/06/24;Jeruk 1/2kg;5
13/06/24;Jeruk 1/2kg;7
14/06/24;Jeruk 1/2kg;0
15/06/24;Jeruk 1/2kg;5
16/06/24;Jeruk 1/2kg;5
17/06/24;Jeruk 1/2kg;0
18/06/24;Jeruk 1/2kg;2
19/06/24;Jeruk 1/2kg;2
20/06/24;Jeruk 1/2kg;5
21/06/24;Jeruk 1/2kg;2
22/06/24;Jeruk 1/2kg;0
23/06/24;Jeruk 1/2kg;5
24/06/24;Jeruk 1/2kg;5
25/06/24;Jeruk 1/2kg;0
26/06/24;Jeruk 1/2kg;2
27/06/24;Jeruk 1/2kg;0
28/06/24;Jeruk 1/2kg;5
29/06/24;Jeruk 1/2kg;16
30/06/24;Jeruk 1/2kg;0
01/07/24;Jeruk 1/2kg;1
02/07/24;Jeruk 1/2kg;0
03/07/24;Jeruk 1/2kg;7
04/07/24;Jeruk 1/2kg;5
05/07/24;Jeruk 1/2kg;1
06/07/24;Jeruk 1/2kg;5
07/07/24;Jeruk 1/2kg;1
08/07/24;Jeruk 1/2kg;9
09/07/24;Jeruk 1/2kg;5
10/07/24;Jeruk 1/2kg;7
11/07/24;Jeruk 1/2kg;
12/07/24;Jeruk 1/2kg;6
13/07/24;Jeruk 1/2kg;5
14/07/24;Jeruk 1/2kg;
15/07/24;Jeruk 1/2kg;6
16/07/24;Jeruk 1/2kg;7
17/07/24;Jeruk 1/2kg;
18/07/24;Jeruk 1/2kg;5
19/07/24;Jeruk 1/2kg;
20/07/24;Jeruk 1/2kg;16
21/07/24;Jeruk 1/2kg;8
22/07/24;Jeruk 1/2kg;
23/07/24;Jeruk 1/2kg;6
24/07/24;Jeruk 1/2kg;1
25/07/24;Jeruk 1/2kg;5
26/07/24;Jeruk 1/2kg;2
27/07/24;Jeruk 1/2kg;6
28/07/24;Jeruk 1/2kg;
29/07/24;Jeruk 1/2kg;5
30/07/24;Jeruk 1/2kg;14
31/07/24;Jeruk 1/2kg;
01/08/24;Jeruk 1/2kg;
02/08/24;Jeruk 1/2kg;5
03/08/24;Jeruk 1/2kg;1
04/08/24;Jeruk 1/2kg;5
05/08/24;Jeruk 1/2kg;
06/08/24;Jeruk 1/2kg;5
07/08/24;Jeruk 1/2kg;6
08/08/24;Jeruk 1/2kg;1
09/08/24;Jeruk 1/2kg;10
10/08/24;Jeruk 1/2kg;
11/08/24;Jeruk 1/2kg;11
12/08/24;Jeruk 1/2kg;2
13/08/24;Jeruk 1/2kg;1
14/08/24;Jeruk 1/2kg;
15/08/24;Jeruk 1/2kg;9
16/08/24;Jeruk 1/2kg;12
17/08/24;Jeruk 1/2kg;5
18/08/24;Jeruk 1/2kg;7
19/08/24;Jeruk 1/2kg;6
20/08/24;Jeruk 1/2kg;5
21/08/24;Jeruk 1/2kg;1
22/08/24;Jeruk 1/2kg;5
23/08/24;Jeruk 1/2kg;2
24/08/24;Jeruk 1/2kg;
25/08/24;Jeruk 1/2kg;5
26/08/24;Jeruk 1/2kg;13
27/08/24;Jeruk 1/2kg;1
28/08/24;Jeruk 1/2kg;6
29/08/24;Jeruk 1/2kg;2
30/08/24;Jeruk 1/2kg;4
31/08/24;Jeruk 1/2kg;1
01/09/24;Jeruk 1/2kg;1
02/09/24;Jeruk 1/2kg;7
03/09/24;Jeruk 1/2kg;5
04/09/24;Jeruk 1/2kg;3
05/09/24;Jeruk 1/2kg;
06/09/24;Jeruk 1/2kg;9
07/09/24;Jeruk 1/2kg;5
08/09/24;Jeruk 1/2kg;7
09/09/24;Jeruk 1/2kg;15
10/09/24;Jeruk 1/2kg;6
11/09/24;Jeruk 1/2kg;5
12/09/24;Jeruk 1/2kg;3
13/09/24;Jeruk 1/2kg;6
14/09/24;Jeruk 1/2kg;1
15/09/24;Jeruk 1/2kg;7
16/09/24;Jeruk 1/2kg;2
17/09/24;Jeruk 1/2kg;9
18/09/24;Jeruk 1/2kg;1
19/09/24;Jeruk 1/2kg;2
20/09/24;Jeruk 1/2kg;1
21/09/24;Jeruk 1/2kg;5
22/09/24;Jeruk 1/2kg;2
23/09/24;Jeruk 1/2kg;6
24/09/24;Jeruk 1/2kg;2
25/09/24;Jeruk 1/2kg;1
26/09/24;Jeruk 1/2kg;3
27/09/24;Jeruk 1/2kg;2
28/09/24;Jeruk 1/2kg;1
29/09/24;Jeruk 1/2kg;1
30/09/24;Jeruk 1/2kg;16
01/10/24;Jeruk 1/2kg;7
02/10/24;Jeruk 1/2kg;0
03/10/24;Jeruk 1/2kg;0
04/10/24;Jeruk 1/2kg;7
05/10/24;Jeruk 1/2kg;6
06/10/24;Jeruk 1/2kg;0
07/10/24;Jeruk 1/2kg;9
08/10/24;Jeruk 1/2kg;5
09/10/24;Jeruk 1/2kg;0
10/10/24;Jeruk 1/2kg;0
11/10/24;Jeruk 1/2kg;4
12/10/24;Jeruk 1/2kg;1
13/10/24;Jeruk 1/2kg;0
14/10/24;Jeruk 1/2kg;0
15/10/24;Jeruk 1/2kg;0
16/10/24;Jeruk 1/2kg;0
17/10/24;Jeruk 1/2kg;0
18/10/24;Jeruk 1/2kg;0
19/10/24;Jeruk 1/2kg;0
20/10/24;Jeruk 1/2kg;0
21/10/24;Jeruk 1/2kg;0
22/10/24;Jeruk 1/2kg;0
23/10/24;Jeruk 1/2kg;0
24/10/24;Jeruk 1/2kg;3
25/10/24;Jeruk 1/2kg;0
26/10/24;Jeruk 1/2kg;0
27/10/24;Jeruk 1/2kg;0
28/10/24;Jeruk 1/2kg;0
29/10/24;Jeruk 1/2kg;5
30/10/24;Jeruk 1/2kg;0
31/10/24;Jeruk 1/2kg;3
01/11/24;Jeruk 1/2kg;4
02/11/24;Jeruk 1/2kg;0
03/11/24;Jeruk 1/2kg;0
04/11/24;Jeruk 1/2kg;0
05/11/24;Jeruk 1/2kg;0
06/11/24;Jeruk 1/2kg;0
07/11/24;Jeruk 1/2kg;0
08/11/24;Jeruk 1/2kg;0
09/11/24;Jeruk 1/2kg;0
10/11/24;Jeruk 1/2kg;0
11/11/24;Jeruk 1/2kg;0
12/11/24;Jeruk 1/2kg;0
13/11/24;Jeruk 1/2kg;0
14/11/24;Jeruk 1/2kg;0
15/11/24;Jeruk 1/2kg;0
16/11/24;Jeruk 1/2kg;0
17/11/24;Jeruk 1/2kg;0
18/11/24;Jeruk 1/2kg;0
19/11/24;Jeruk 1/2kg;0
20/11/24;Jeruk 1/2kg;0
21/11/24;Jeruk 1/2kg;0
22/11/24;Jeruk 1/2kg;0
23/11/24;Jeruk 1/2kg;0
24/11/24;Jeruk 1/2kg;0
25/11/24;Jeruk 1/2kg;0
26/11/24;Jeruk 1/2kg;0
27/11/24;Jeruk 1/2kg;0
28/11/24;Jeruk 1/2kg;1
29/11/24;Jeruk 1/2kg;0
30/11/24;Jeruk 1/2kg;0
01/12/24;Jeruk 1/2kg;0
02/12/24;Jeruk 1/2kg;0
03/12/24;Jeruk 1/2kg;0
04/12/24;Jeruk 1/2kg;0
05/12/24;Jeruk 1/2kg;0
06/12/24;Jeruk 1/2kg;0
07/12/24;Jeruk 1/2kg;0
08/12/24;Jeruk 1/2kg;0
09/12/24;Jeruk 1/2kg;0
10/12/24;Jeruk 1/2kg;0
11/12/24;Jeruk 1/2kg;0
12/12/24;Jeruk 1/2kg;5
13/12/24;Jeruk 1/2kg;5
14/12/24;Jeruk 1/2kg;5
15/12/24;Jeruk 1/2kg;0
16/12/24;Jeruk 1/2kg;5
17/12/24;Jeruk 1/2kg;12
18/12/24;Jeruk 1/2kg;0
19/12/24;Jeruk 1/2kg;5
20/12/24;Jeruk 1/2kg;0
21/12/24;Jeruk 1/2kg;6
22/12/24;Jeruk 1/2kg;0
23/12/24;Jeruk 1/2kg;1
24/12/24;Jeruk 1/2kg;7
25/12/24;Jeruk 1/2kg;0
26/12/24;Jeruk 1/2kg;2
27/12/24;Jeruk 1/2kg;6
28/12/24;Jeruk 1/2kg;6
29/12/24;Jeruk 1/2kg;5
30/12/24;Jeruk 1/2kg;0
31/12/24;Jeruk 1/2kg;15
